alcoholism vh_amn hepatotoxic THepatitis hospital surgery gallstones choledocholithotomy injections transfusion ChHepatitis sex age PBC fibrosis diabetes obesity Steatosis Cirrhosis Hyperbilirubinemia triglycerides RHepatitis fatigue bilirubin itching upper_pain fat pain_ruq pressure_ruq phosphatase skin ama le_cells joints pain proteins edema platelet inr bleeding flatulence alcohol encephalopathy urea ascites hepatomegaly hepatalgia density ESR alt ast amylase ggtp cholesterol hbsag hbsag_anti anorexia nausea spleen consciousness spiders jaundice albumin edge irregular_liver hbc_anti hcv_anti palms hbeag carcinoma
1 1 1 1 0 0 1 1 0 0 2 1 1 1 1 1 0 0 0 1 2 1 1 2 1 0 0 0 1 1 0 1 1 1 0 0 0 3 2 0 1 1 1 2 1 0 1 0 2 1 3 2 0 2 1 1 1 1 0 1 0 0 0 0 1 1 1 0 1 1
1 0 1 1 1 1 0 0 1 1 0 1 2 1 0 1 1 1 0 1 2 1 1 2 0 1 1 0 1 2 0 1 1 1 1 0 0 2 1 1 0 1 1 2 0 0 0 1 1 2 2 2 1 2 1 1 1 0 1 1 1 1 0 0 1 1 1 0 1 1
1 1 1 1 1 1 1 1 1 1 0 1 2 1 0 1 1 1 2 1 2 1 0 2 1 0 1 1 1 2 0 1 1 1 1 0 1 1 1 1 1 1 1 2 1 0 0 1 1 1 2 2 1 2 1 1 1 0 1 1 1 1 1 1 1 1 1 0 1 1
1 1 1 1 0 1 1 1 0 1 2 0 2 0 1 1 1 1 2 1 2 1 0 2 0 0 1 0 0 1 0 0 1 1 1 0 1 1 1 1 1 1 1 2 1 0 1 0 2 2 1 2 3 1 1 1 0 1 0 1 1 0 0 1 1 1 1 0 1 1
1 1 0 1 0 1 1 1 0 1 2 1 1 1 1 1 1 1 2 1 2 1 1 3 1 0 1 0 1 2 1 1 1 1 1 0 1 1 1 1 0 1 1 2 1 1 1 1 2 2 2 2 3 2 1 1 1 0 1 1 1 0 0 0 1 1 1 1 1 1
1 1 1 1 0 1 1 1 1 1 2 0 2 1 1 1 1 1 2 1 2 1 0 2 1 1 1 1 0 2 0 1 1 1 1 0 1 2 1 1 0 1 1 2 1 0 1 0 2 2 2 2 1 2 1 1 0 1 0 1 0 1 2 1 1 1 1 0 1 1
1 1 1 1 1 0 1 1 0 1 2 0 1 0 1 1 1 1 2 1 2 1 0 3 1 1 1 1 1 2 1 1 1 1 1 0 1 1 1 0 1 1 1 2 1 0 1 1 1 3 2 2 2 1 1 1 1 1 1 1 0 1 0 1 1 1 1 1 1 1
0 1 1 1 1 1 1 1 1 1 2 1 2 1 1 1 1 0 0 1 2 1 0 3 1 0 1 0 1 2 1 1 1 1 1 0 1 2 1 1 1 0 1 2 1 1 1 1 2 3 2 2 3 2 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1
1 1 1 1 1 0 1 1 0 0 0 0 2 0 0 1 1 1 0 1 2 1 1 2 1 1 1 1 1 2 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 1 1 0 2 2 1 2 2 2 1 1 1 1 0 1 0 1 0 0 0 1 1 0 1 1
1 1 1 1 0 1 1 1 1 1 2 1 1 1 1 1 1 1 2 1 2 1 0 3 1 1 1 1 0 2 1 1 1 1 1 0 1 1 1 1 1 1 1 2 1 0 0 1 2 0 2 2 3 2 1 1 1 1 1 1 0 1 0 1 1 0 1 1 1 1
1 1 1 1 0 1 1 0 0 1 2 0 2 1 1 1 1 1 2 1 2 1 0 3 1 1 1 1 0 2 0 1 1 1 1 0 1 1 1 1 1 1 1 2 1 1 1 0 2 1 2 2 3 2 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1
1 0 1 1 0 1 0 1 1 1 1 0 1 0 1 1 1 1 2 1 2 1 1 2 1 0 1 0 1 2 0 0 1 1 1 0 1 1 1 1 1 1 1 2 1 0 1 0 1 3 3 2 0 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
1 1 1 1 0 1 1 1 0 1 2 1 2 1 1 1 1 1 2 1 2 1 0 3 0 1 0 0 1 1 1 1 1 1 1 0 1 0 1 0 1 1 1 1 0 0 0 1 2 1 3 2 1 2 1 1 0 1 1 1 1 1 0 1 1 1 1 1 1 1
0 1 1 0 0 0 1 1 1 1 0 0 2 0 0 1 0 1 0 1 2 1 0 3 0 1 1 1 0 1 0 1 1 1 1 0 0 0 2 1 0 1 1 2 1 0 1 1 2 2 3 2 2 1 0 1 0 0 1 1 1 0 0 0 0 1 1 0 1 1
0 1 1 1 1 1 1 1 1 1 2 0 2 1 1 1 1 0 2 1 1 1 0 3 1 1 1 0 0 0 1 1 1 0 0 0 1 0 1 1 0 1 1 2 1 0 1 1 2 2 3 1 3 2 1 1 1 1 0 1 1 1 0 1 1 0 1 1 1 1
1 1 1 1 1 1 0 1 1 1 0 1 0 1 0 1 1 1 2 1 2 1 1 3 1 0 1 0 0 2 1 1 1 1 1 0 1 1 1 1 1 1 1 2 1 1 1 0 2 2 2 2 2 2 1 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1
1 1 1 1 1 0 1 1 0 0 2 0 0 1 1 1 1 1 2 1 2 1 1 2 0 1 1 0 1 2 1 1 1 1 1 0 1 2 1 0 1 1 1 2 1 1 1 0 2 3 3 2 3 2 0 1 0 1 1 1 1 1 0 1 1 1 1 0 1 1
1 0 1 1 1 1 1 1 1 1 0 1 3 1 1 1 1 1 2 0 2 1 0 3 1 0 0 1 0 2 1 1 1 0 0 0 1 3 1 1 0 1 1 2 1 1 1 0 2 2 3 2 0 2 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
0 0 1 1 0 0 1 0 0 0 2 1 2 1 1 1 1 1 2 1 2 1 1 2 0 1 1 0 0 2 1 1 1 1 1 0 0 1 1 0 0 0 1 2 1 0 1 1 2 2 2 2 2 2 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1
1 0 1 1 0 1 1 1 1 1 2 1 0 1 1 1 1 1 2 1 2 1 1 3 0 1 1 0 0 2 0 1 1 1 0 0 1 1 1 1 0 1 1 2 1 1 1 1 2 1 2 2 3 2 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1
1 0 1 1 1 1 1 1 1 1 0 0 2 1 0 1 1 1 0 1 2 1 1 2 1 1 1 1 1 2 0 1 1 1 1 0 0 1 2 0 1 1 1 2 0 0 1 1 1 3 1 2 3 2 0 1 0 1 0 1 0 1 0 0 1 1 1 1 1 1
1 1 1 1 0 1 0 0 1 1 2 0 1 0 1 1 1 1 2 0 2 1 0 3 1 0 1 0 0 2 1 1 1 1 0 0 1 2 1 1 0 0 1 2 1 1 1 0 2 2 3 1 1 1 1 1 1 0 1 1 1 1 0 1 1 0 1 1 1 1
1 1 1 1 0 1 1 1 1 1 2 0 2 1 1 1 1 1 2 1 2 1 0 2 0 0 1 1 1 1 0 1 1 1 1 1 1 1 1 0 0 1 1 2 0 1 1 0 2 3 1 2 3 2 1 1 1 1 1 1 1 1 0 1 0 1 1 1 1 1
1 1 1 1 0 1 1 1 0 1 2 1 1 1 1 1 1 1 2 1 2 1 0 3 0 1 0 1 1 2 1 1 1 1 1 0 1 1 1 1 0 1 1 2 1 0 0 1 2 1 1 2 3 2 1 1 0 1 1 1 1 1 0 1 1 1 1 1 1 1
1 0 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 2 1 2 1 1 3 0 1 1 1 1 2 1 1 1 1 1 0 1 2 1 1 1 1 0 2 1 0 0 0 2 3 0 2 2 2 0 1 1 0 1 1 1 1 0 1 1 1 1 1 1 1
1 1 1 1 1 1 1 1 1 1 2 0 2 0 1 1 1 1 2 1 2 1 0 2 1 1 1 1 1 2 0 1 1 1 1 0 1 1 0 1 1 1 1 2 1 0 1 1 1 3 3 2 0 2 1 1 0 0 0 1 1 1 0 1 0 1 1 1 1 1
1 0 1 1 0 1 1 0 0 0 0 0 1 0 0 1 1 1 0 1 2 1 1 0 0 1 1 1 1 2 0 1 1 0 1 0 0 1 1 1 1 1 1 2 1 0 1 0 0 0 2 2 2 2 1 1 1 0 1 1 0 0 0 0 1 1 1 0 1 0
0 1 1 1 0 1 1 1 1 1 2 1 1 1 1 1 1 0 2 1 2 1 1 3 1 1 1 0 0 2 1 1 1 1 1 0 1 1 0 1 0 1 1 0 1 0 0 1 0 0 3 2 3 2 1 1 1 0 1 1 0 1 0 1 1 1 1 1 1 1
1 1 1 1 0 0 1 1 0 0 2 1 3 1 1 1 0 1 2 0 2 1 0 2 0 1 1 1 1 2 1 1 1 1 1 0 0 1 1 0 0 1 1 2 1 1 1 1 2 3 2 2 3 2 1 1 0 0 0 1 1 1 0 1 1 1 1 1 1 1
1 0 1 1 1 1 1 1 1 1 0 1 0 1 1 1 1 0 2 1 1 1 1 3 1 1 1 0 1 2 1 1 1 1 0 0 0 1 2 1 1 1 1 2 1 0 1 1 2 1 2 2 3 2 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1
0 1 1 1 1 1 1 1 1 1 2 0 3 1 1 1 1 0 2 1 0 1 1 3 0 1 1 1 0 2 1 1 1 0 0 0 1 1 1 1 0 1 1 2 1 0 1 1 2 3 3 2 2 1 1 1 0 1 1 1 1 1 2 1 1 1 1 1 1 1
1 1 1 1 0 1 1 1 1 1 0 0 1 0 1 1 1 0 2 1 2 1 0 2 0 1 0 1 1 2 0 0 1 1 1 0 1 0 1 1 1 1 1 2 1 0 1 0 2 1 2 2 3 2 0 1 0 1 1 1 1 0 0 1 0 1 1 0 1 1
1 1 1 1 0 1 1 1 1 1 0 0 2 0 0 1 1 1 1 1 2 1 0 3 1 1 1 0 1 1 0 1 1 1 1 0 1 1 2 0 0 1 1 2 1 0 1 0 2 3 2 2 3 1 1 1 1 0 1 1 1 0 0 1 0 1 1 1 1 0
1 1 0 1 0 1 1 1 0 1 2 0 1 1 1 1 1 1 2 1 1 1 1 3 0 0 0 1 1 1 1 1 1 1 1 0 0 1 2 0 1 1 1 2 1 0 1 1 2 3 2 2 0 2 1 1 1 1 1 1 0 0 0 1 1 1 1 1 1 1
1 0 1 1 1 1 1 1 1 1 0 0 1 1 1 1 0 0 2 1 0 1 1 3 1 0 1 1 1 1 1 1 1 1 1 0 1 3 1 0 1 1 1 2 1 0 1 1 0 3 2 2 2 2 1 1 1 0 1 1 1 1 2 0 1 1 1 1 1 1
1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 1 2 1 2 1 0 3 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1 2 1 0 0 1 2 2 3 2 2 2 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1
1 1 1 1 1 1 1 1 1 1 2 0 1 1 1 1 1 1 2 1 1 1 1 3 1 0 0 1 1 2 1 1 1 1 1 0 1 1 1 1 1 1 1 2 1 0 1 0 2 3 2 2 0 2 1 1 0 0 1 1 1 1 0 1 1 1 1 0 1 1
1 1 1 1 0 1 1 1 0 1 2 1 2 1 1 1 1 1 2 1 2 1 1 3 1 1 1 1 0 2 1 1 1 1 0 0 1 1 1 1 1 0 1 2 1 0 0 1 2 0 2 2 2 2 1 1 1 0 1 1 1 1 2 1 1 1 1 1 1 1
1 1 1 1 0 0 1 1 0 1 2 1 0 1 1 1 1 1 2 1 2 1 1 3 1 1 1 1 0 1 0 1 1 1 1 0 1 1 1 1 1 1 1 2 1 0 0 0 2 1 3 2 3 2 1 1 1 0 1 1 1 1 2 0 1 1 1 1 1 1
1 1 1 1 0 0 1 1 1 1 2 0 2 0 1 1 1 1 2 1 2 1 0 2 0 1 0 0 0 1 0 1 1 1 0 0 1 1 1 1 1 1 1 2 1 1 1 1 0 2 2 2 3 0 1 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1
1 1 1 1 0 1 1 1 1 1 2 1 1 1 1 1 0 1 2 1 2 1 0 3 0 0 1 1 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 0 1 0 2 2 2 2 3 2 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1
0 1 1 1 0 0 0 0 0 0 2 0 1 0 1 1 1 1 2 1 2 1 0 3 1 1 0 0 0 2 1 0 1 1 1 0 1 1 1 1 1 1 1 2 1 0 0 0 0 3 2 2 0 1 1 1 1 1 1 1 0 1 0 1 1 1 1 1 1 1
0 1 1 1 1 0 1 1 0 1 2 0 1 0 1 1 1 0 1 1 0 1 1 3 0 1 1 1 1 2 1 0 1 1 1 0 1 3 2 1 1 1 1 2 1 1 1 0 1 2 1 2 0 1 1 1 1 1 1 1 0 1 0 0 1 1 1 0 1 1
1 1 1 1 1 1 1 1 1 1 2 1 2 1 1 1 1 1 2 1 2 1 0 3 1 0 1 1 0 2 0 1 1 1 1 0 1 1 1 0 1 1 1 2 0 0 1 1 1 3 2 2 3 2 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 1
1 1 1 1 0 1 1 1 1 0 0 0 2 0 1 1 1 1 2 1 2 1 1 2 0 1 0 0 0 2 0 1 1 1 1 0 1 3 1 1 1 1 1 2 1 0 1 1 0 3 0 2 3 2 0 1 1 1 1 1 1 0 1 0 1 1 1 1 1 1
1 1 1 1 0 1 1 1 1 1 2 1 2 1 1 1 1 1 2 1 2 1 1 3 1 1 0 1 0 1 1 1 1 0 0 0 1 1 1 0 0 0 1 2 1 0 1 0 2 2 1 2 3 2 1 1 1 0 1 1 1 0 0 1 1 1 1 1 1 1
0 1 1 1 1 0 1 1 0 1 2 0 1 0 1 1 1 1 2 1 2 1 1 2 1 1 1 1 1 1 0 1 1 1 0 0 1 2 1 1 0 1 1 1 1 0 1 1 1 1 1 2 3 2 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1
1 0 1 0 0 1 1 1 1 0 1 1 2 1 1 1 1 1 2 1 2 1 1 3 1 0 1 0 1 2 1 1 1 1 1 0 1 1 1 1 0 1 1 2 1 1 1 0 0 3 3 2 3 2 1 1 1 0 1 1 1 1 0 1 1 1 1 1 1 1
1 0 1 1 1 1 1 1 1 1 1 1 3 1 1 1 1 1 2 1 2 1 1 3 0 1 1 0 0 2 1 1 1 1 1 0 1 1 1 1 0 1 1 0 1 0 0 1 2 3 3 2 3 2 1 0 1 1 1 1 1 1 0 1 1 1 0 1 1 1
1 1 1 1 0 1 1 1 0 0 2 1 0 1 1 1 1 1 2 1 2 1 1 3 1 0 1 0 1 0 1 1 1 0 0 0 1 1 1 1 0 1 1 2 1 1 1 1 2 2 3 2 3 2 1 1 1 1 0 1 1 0 1 1 1 1 1 1 1 1
1 1 1 1 0 0 1 1 0 1 2 1 0 0 1 1 1 1 2 1 2 1 0 2 0 1 1 0 1 2 1 0 1 1 1 0 1 0 1 1 1 0 0 1 1 0 0 1 0 3 2 2 2 2 1 1 1 0 1 0 0 0 0 1 1 1 1 1 1 0
0 1 1 1 1 1 1 1 1 1 2 1 0 0 1 1 1 1 2 1 2 1 0 3 1 1 1 0 1 0 1 0 1 1 1 0 1 2 1 1 1 1 1 2 1 1 1 1 2 2 3 2 0 0 1 1 1 1 1 1 1 1 0 0 1 1 1 0 1 1
1 1 1 1 0 1 1 1 1 1 2 0 1 0 1 1 1 1 2 1 2 1 0 0 0 0 0 1 1 2 0 1 1 1 1 0 1 1 1 1 1 1 1 2 1 0 1 1 0 3 2 2 0 1 1 1 1 0 1 1 1 0 1 1 1 1 1 1 1 0
1 1 1 1 1 0 1 1 1 1 0 1 2 1 1 1 1 1 2 1 2 1 0 3 0 1 1 1 1 2 1 1 1 1 1 0 1 1 1 0 0 1 1 2 0 0 1 0 2 2 2 2 3 2 1 1 1 1 1 0 0 1 0 1 1 1 1 1 1 1
1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 2 1 2 1 1 3 1 1 0 0 1 2 1 1 1 1 1 0 1 1 1 1 1 1 1 2 1 0 0 1 2 3 1 2 3 2 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1
1 1 1 1 1 0 1 1 1 0 2 1 2 1 1 1 1 1 2 0 2 1 1 3 1 0 1 1 0 0 1 1 1 1 1 0 1 1 0 1 0 1 1 2 1 1 1 0 2 2 2 2 3 2 1 1 0 1 1 1 1 1 0 1 1 1 1 0 1 1
1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 2 0 2 1 1 2 0 1 0 1 1 2 0 1 1 1 0 0 1 1 1 1 1 1 1 2 0 1 1 1 2 3 2 2 3 2 1 1 1 1 1 1 1 0 0 0 0 1 1 0 1 1
1 0 1 1 1 0 1 1 1 0 1 1 3 1 1 1 1 1 2 0 2 1 0 3 0 1 0 0 1 2 1 1 1 1 0 0 1 1 1 1 1 1 1 2 1 1 1 1 2 2 3 2 2 2 1 1 0 1 1 1 0 1 0 1 1 1 1 1 1 1
1 1 1 1 0 0 1 1 0 1 0 1 1 1 0 1 1 1 0 1 2 1 0 2 0 1 0 1 1 2 1 1 1 1 1 0 1 2 1 1 1 1 1 2 1 0 0 1 0 3 3 2 0 2 1 1 0 1 1 1 0 0 0 1 1 1 1 0 1 0
0 1 1 1 1 0 1 1 0 1 2 0 1 0 1 1 1 1 2 1 2 1 1 3 1 0 0 0 0 1 1 0 1 1 1 0 1 1 2 1 1 1 1 2 1 0 0 0 0 3 1 2 3 2 1 0 1 0 1 1 1 0 0 1 1 0 1 1 1 1
1 1 1 1 1 1 1 1 1 1 2 1 2 1 1 1 1 1 2 1 2 1 0 3 1 1 0 1 1 1 0 1 1 1 1 0 1 1 2 1 1 0 1 2 1 0 1 1 2 1 2 2 3 2 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1
1 1 1 1 1 0 1 1 1 1 2 1 1 1 1 1 1 0 0 1 2 1 0 2 0 1 1 0 0 1 0 1 1 1 1 0 1 1 1 1 1 1 1 2 1 1 1 0 2 2 1 2 3 1 1 1 0 1 0 1 1 1 0 0 1 1 1 1 1 1
1 1 1 1 1 1 1 1 1 1 2 0 1 0 1 1 1 1 2 1 2 1 0 3 1 1 1 0 1 2 1 0 1 1 1 0 0 0 1 1 1 1 1 2 1 0 0 0 0 2 2 2 3 1 1 1 1 1 0 1 1 1 0 1 1 1 1 0 1 1
1 1 1 1 0 1 1 1 1 1 2 1 1 1 1 1 1 1 2 1 2 1 1 3 1 1 1 1 1 2 1 1 1 1 1 0 1 0 1 1 1 1 1 2 0 0 1 0 2 1 2 2 3 2 1 1 0 0 1 1 1 0 0 1 1 1 1 1 1 1
1 1 0 1 0 0 1 0 0 1 2 0 2 1 1 1 1 0 0 1 2 1 0 3 0 1 0 1 0 2 1 1 1 1 1 0 0 2 1 1 0 1 1 2 1 0 1 1 2 3 1 2 3 2 1 1 0 1 0 1 1 1 0 0 0 1 1 1 1 1
0 1 1 1 0 1 1 1 0 1 2 0 0 0 1 1 1 1 2 1 2 1 1 2 0 1 1 0 1 0 0 0 1 0 1 0 1 3 0 0 1 0 1 2 0 0 1 0 1 2 3 2 1 2 0 1 0 1 1 1 1 1 1 1 1 1 1 0 1 1
0 1 1 1 0 0 1 1 1 0 2 0 2 1 1 1 1 1 2 1 2 1 0 1 1 1 1 1 0 2 0 1 1 1 1 0 1 1 1 1 1 1 1 2 1 0 1 0 2 3 2 2 3 2 1 1 1 1 0 1 1 1 0 1 1 1 1 1 1 1
1 1 1 1 1 1 1 1 1 1 2 0 2 0 1 1 1 1 2 1 2 1 1 2 0 0 0 1 1 2 0 0 0 1 0 0 1 1 0 1 0 1 1 2 1 0 0 0 0 2 3 2 0 1 1 1 1 1 1 1 0 1 0 1 1 1 1 1 1 1
1 1 1 1 0 0 1 1 0 1 2 1 1 1 1 1 1 1 2 1 1 1 1 3 1 0 1 1 1 2 1 1 1 1 1 0 1 1 1 1 0 1 1 2 1 0 1 1 2 2 2 2 3 2 1 1 0 0 1 1 1 1 0 1 1 1 1 1 1 1
1 0 1 1 0 0 1 1 0 1 0 0 1 0 0 1 0 1 2 1 2 1 0 3 1 1 0 0 1 1 0 0 0 1 1 0 1 1 1 1 1 1 1 2 1 1 1 0 1 1 1 2 3 2 0 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1
1 1 0 1 0 1 0 0 1 1 2 0 1 0 1 1 1 1 2 1 2 1 1 1 0 0 1 1 0 0 0 1 0 1 1 0 0 1 1 0 1 0 1 2 1 0 0 1 1 3 2 2 2 2 1 1 1 1 1 1 1 0 0 0 1 1 1 1 1 1
1 0 1 1 1 1 1 1 1 1 2 0 1 0 1 1 1 1 2 1 2 1 0 1 0 1 1 1 0 1 0 1 1 1 0 0 1 3 0 1 1 1 1 2 1 0 1 1 0 3 1 2 3 0 1 1 1 1 1 1 1 0 2 1 1 1 1 1 1 1
1 1 1 1 0 1 1 1 0 1 2 0 2 0 1 1 1 1 2 1 2 1 1 2 1 0 0 0 1 2 0 1 1 1 1 0 1 1 1 1 1 1 1 2 1 0 1 1 2 3 3 2 3 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1
1 1 1 1 0 1 0 1 0 1 2 1 2 1 1 1 1 1 2 1 2 1 0 3 0 0 1 0 1 2 1 1 1 1 1 0 1 0 1 1 1 1 1 2 1 1 1 0 2 2 3 2 3 2 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1
1 1 1 1 0 1 0 1 0 0 2 0 1 0 1 1 1 1 2 1 2 1 0 2 1 1 1 1 0 0 0 0 0 0 0 0 1 1 0 1 0 1 1 2 1 1 1 1 2 3 2 2 3 1 1 1 0 0 1 1 1 1 0 1 0 1 1 1 1 1
1 1 1 1 1 1 0 0 1 1 2 0 2 0 1 0 0 1 2 1 2 1 1 1 0 1 1 1 1 0 0 0 1 1 1 0 1 1 1 0 0 1 1 2 1 0 1 1 1 3 2 2 0 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1
1 1 1 1 0 1 1 1 1 1 2 1 2 1 1 1 1 1 2 1 2 1 0 3 0 1 1 1 0 2 1 1 1 1 1 0 1 1 1 1 0 1 1 2 1 0 1 1 2 3 3 2 3 2 1 1 0 1 1 1 0 1 1 1 0 0 1 1 1 1
1 1 0 1 0 0 1 1 0 1 2 1 2 1 1 1 1 1 2 1 2 1 1 3 1 1 0 1 1 2 0 1 1 1 1 0 1 1 1 1 1 1 1 2 1 0 0 0 2 2 1 2 3 2 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1
1 1 1 1 0 1 0 0 0 1 2 1 2 1 1 1 1 1 2 1 2 1 0 3 1 1 1 1 1 2 1 1 1 1 1 0 1 1 0 1 0 1 1 2 1 0 1 0 2 2 2 2 3 2 1 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1
1 1 1 1 1 0 1 1 0 1 2 0 1 0 1 1 1 1 2 1 2 1 1 3 1 0 0 1 1 1 0 1 1 1 1 0 1 2 1 1 1 1 1 2 1 1 1 0 2 2 3 2 2 1 1 1 1 0 1 0 1 1 1 1 1 1 1 1 1 1
1 1 1 1 1 1 0 1 1 1 2 1 2 1 1 1 1 1 2 1 2 1 0 3 1 1 1 0 0 1 0 1 1 1 1 0 1 2 1 1 1 0 1 2 1 0 0 1 2 2 1 2 2 2 1 1 1 0 1 1 1 1 0 1 1 1 1 1 1 1
1 1 1 1 1 0 1 1 1 1 2 0 2 1 1 1 1 1 2 1 2 1 0 3 0 1 0 1 0 2 1 1 1 1 1 0 1 1 1 1 0 1 0 2 1 0 0 0 2 3 2 2 2 2 1 1 1 1 1 0 1 1 0 1 1 1 1 0 1 1
0 1 1 1 1 1 1 1 0 1 2 0 2 0 1 1 0 0 2 1 0 1 0 2 1 1 1 1 1 2 1 1 1 1 0 0 0 1 1 1 0 1 1 2 1 0 0 0 0 2 2 2 0 1 1 1 1 1 1 1 1 1 0 1 0 1 1 1 1 1
1 1 1 1 0 1 1 1 1 1 2 0 1 0 1 1 1 1 2 1 2 1 0 2 0 0 1 1 1 1 0 0 1 0 0 0 0 1 1 1 1 1 1 2 1 1 1 0 1 2 3 2 3 2 1 1 1 1 0 1 1 1 0 0 1 1 1 1 1 1
1 1 1 1 0 1 1 1 1 1 2 0 2 1 1 1 1 1 2 1 2 1 1 3 1 1 0 0 1 0 1 1 1 1 1 0 1 1 1 1 0 1 1 2 1 1 1 0 2 1 3 2 3 2 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1
1 0 1 1 0 0 1 1 0 1 0 0 0 0 1 1 1 1 2 1 2 1 0 3 1 1 1 0 0 1 1 0 0 1 1 0 1 2 1 1 0 1 1 2 1 0 1 0 2 3 3 2 3 1 1 1 0 1 1 1 1 1 0 1 1 1 1 1 1 1
1 1 1 1 0 0 1 1 1 1 1 0 1 0 1 1 1 1 2 1 2 1 0 3 0 1 0 0 0 1 1 0 1 1 1 0 1 1 1 1 0 1 1 2 1 0 1 0 2 3 2 2 3 2 1 1 1 1 1 1 0 0 0 0 1 1 1 1 1 1
0 1 0 1 0 0 1 1 0 1 0 1 1 1 1 1 1 1 2 1 2 1 0 3 1 0 1 1 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 2 1 0 1 1 2 1 2 2 3 2 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
1 1 1 1 1 1 1 1 1 1 2 1 2 1 1 1 1 1 2 1 0 1 0 3 1 1 0 1 0 1 1 1 1 1 1 0 1 1 1 1 1 0 1 2 1 0 1 1 2 3 2 2 2 2 1 1 1 0 1 1 1 0 0 1 1 1 1 1 1 1
1 1 1 1 0 1 1 1 1 1 0 0 2 0 0 1 1 1 0 1 2 1 0 3 0 0 0 1 1 2 1 0 0 1 1 0 1 2 1 1 1 1 1 2 0 0 1 1 2 3 0 2 2 2 1 1 0 1 1 1 0 1 1 0 1 1 1 1 1 1
1 1 1 1 1 0 0 1 1 1 2 0 1 1 1 1 1 1 2 1 2 1 1 3 1 1 1 1 0 1 1 1 1 1 1 0 1 1 1 1 0 1 1 2 1 0 1 1 2 3 1 2 1 2 1 1 0 1 1 1 1 1 2 1 1 1 1 1 1 1
1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 1 2 1 2 1 1 3 0 1 0 1 1 2 1 1 1 1 0 0 0 1 1 1 1 1 1 2 0 0 1 1 2 2 2 2 0 2 1 1 0 1 1 1 0 0 0 1 1 0 1 1 1 1
1 1 1 1 0 1 1 1 1 1 2 1 2 1 1 1 1 1 2 1 1 1 0 3 1 0 1 1 0 2 1 1 1 1 1 0 1 2 0 0 1 1 1 2 1 0 1 1 2 3 2 2 3 2 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1
1 1 1 1 0 1 1 1 0 1 2 1 2 1 1 1 1 0 0 1 0 1 0 2 1 1 0 0 0 1 0 1 1 1 1 0 0 3 1 1 0 1 1 2 1 1 1 0 2 0 3 2 3 1 1 1 1 1 1 1 0 0 0 0 1 1 1 0 1 0
1 1 1 1 0 1 0 1 0 1 2 0 3 1 1 1 1 1 2 1 2 1 1 3 0 0 1 1 0 0 1 1 1 1 1 0 1 2 1 1 1 1 1 2 1 0 1 0 2 2 3 2 3 2 1 1 0 1 1 1 1 0 0 0 1 1 1 1 1 1
1 1 1 1 0 1 1 1 0 1 2 0 3 1 1 1 1 1 2 0 2 1 1 3 1 1 1 1 0 2 0 1 1 1 0 0 1 1 1 1 0 1 1 2 1 1 1 1 2 2 3 2 3 2 0 1 1 1 1 1 1 1 2 1 0 1 1 0 1 1
1 0 1 1 1 0 1 1 1 0 2 1 1 1 1 1 1 1 2 1 2 1 1 3 1 1 1 0 1 0 1 1 1 1 0 0 1 2 1 0 1 1 1 2 1 0 1 1 2 3 2 2 1 2 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1
